a_speaker,b_speaker,w_ab,w_ba
Mr. James Harthouse,The Waiter,0.0,0.0
Mr. James Harthouse,Young Thomas,0.0460940392447241,-0.0613269095653919
Mr. Limbkins,Mr. Gamfield,-0.0476190476190476,0.0538461538461538
Mr. Lively,Fagin,6.5307236742656274e-18,-0.0833333333333333
Mr. Losberne,Harry Maylie,-0.0241935483870967,0.0625
Mr. Losberne,Mr. Blathers,3.364312195833808e-18,-0.0307486631016042
Mr. Losberne,Mr. Brittles,-0.1090909090909091,0.0999999999999999
Mr. Losberne,Mr. Brownlow,-0.0485207100591716,-0.0354166666666666
Mr. Losberne,Mr. Giles,0.0092165898617511,0.1222222222222222
Mr. Losberne,Mrs. Maylie,0.0052083333333333,-0.0538461538461538
Mr. Losberne,Oliver Twist,0.0664451827242525,-0.0317460317460317
Mr. Losberne,Rose Maylie,-0.0161943319838056,0.0574468085106382
Mr. Losberne,The Hump-backed Man,0.0156249999999999,0.0074074074074074
Mr. Sleary,Cecilia Jupe,-0.04,0.0
Mr. Sleary,Thomas Gradgrind,-0.009672619047619,-0.0056689342403628
Mr. Sowerberry,Mr. Bumble,0.0668953687821612,-0.0199222546161321
Mr. Sowerberry,Mrs. Sowerberry,0.0921658986175115,0.0158730158730158
Mrs. Bedwin,Mr. Brownlow,-0.0080645161290322,0.0552995391705069
Mrs. Bedwin,Oliver Twist,0.0209790209790209,-0.006060606060606
Mrs. Bolter,Mrs. Sowerberry,0.0,0.0
Mrs. Bolter,Noah Claypole,0.0365646258503401,-0.011570827489481
Mrs. Corney,Monks,-0.0522546419098143,0.0047244094488188
Mrs. Corney,Mr. Brownlow,0.0,0.0256410256410256
Mrs. Corney,Mr. Bumble,0.0337248322147651,0.0043513111187449
Mrs. Corney,Mrs. Thingummy,0.1136363636363636,0.0349854227405248
Mrs. Corney,The Parish Apothecary's Apprentice,-0.1666666666666666,0.1666666666666666
Mrs. Gradgrind,Louisa Bounderby,-0.0105263157894736,0.0359477124183006
Mrs. Gradgrind,Thomas Gradgrind,0.0,0.0
Mrs. Mann,Mr. Bumble,-0.0733775811209439,-0.0170940170940171
Mrs. Maylie,Harry Maylie,-0.0271493212669683,0.0394957983193277
Mrs. Maylie,Mr. Giles,-0.1666666666666666,-0.074074074074074
Mrs. Maylie,Mr. Losberne,-0.0538461538461538,0.0052083333333333
Mrs. Maylie,Oliver Twist,-0.0238095238095237,0.0758928571428571
Mrs. Maylie,Rose Maylie,0.0733333333333333,-0.005050505050505
Mrs. Sowerberry,Mr. Bumble,-0.125,0.0784313725490196
Mrs. Sowerberry,Mr. Sowerberry,0.0158730158730158,0.0921658986175115
Mrs. Sowerberry,Mrs. Bolter,0.0,0.0
Mrs. Sowerberry,Oliver Twist,0.0,0.0
Mrs. Sparsit,Bitzer,-0.0205353868720205,-0.0314449064449064
Mrs. Sparsit,Josiah Bounderby,0.0204189714016711,0.0268361581920904
Mrs. Sparsit,Mr. James Harthouse,-0.0113960113960113,0.0343642611683848
Mrs. Sparsit,Young Thomas,-0.053125,0.1066176470588235
Mrs. Thingummy,Mrs. Corney,0.0349854227405248,0.1136363636363636
Mrs. Thingummy,The Surgeon,-0.0454545454545454,0.0256410256410256
Nance,Bill Sikes,0.004079254079254,-0.0055432372505543
Nance,Fagin,-0.0797803617571059,0.0112820512820512
Nance,Joe,0.0,0.075
Nance,Mr. Brownlow,0.0030737704918032,-0.0288713910761154
Nance,Oliver Twist,-0.0079365079365079,0.0584415584415584
Nance,Rose Maylie,-0.0085734698737794,-0.0189324817518248
Noah Claypole,Fagin,0.0508989952406134,0.0067920585161964
Noah Claypole,Mr. Bumble,0.1923076923076923,0.0625
Noah Claypole,Mrs. Bolter,-0.011570827489481,0.0365646258503401
Noah Claypole,Oliver Twist,0.0606060606060606,0.1642857142857142
Oliver Twist,Bill Sikes,0.0,-0.025
Oliver Twist,Charley Bates,0.0476190476190476,0.0833333333333333
Oliver Twist,Dick,7.930164461608259e-18,0.037037037037037
Oliver Twist,Fagin,-0.0159883720930232,-0.0079365079365079
Oliver Twist,Harry Maylie,-0.0151515151515151,-0.0472222222222221
Oliver Twist,Monks,0.0,0.0
Oliver Twist,Mr. Brownlow,0.0516717325227963,0.0328205128205128
Oliver Twist,Mr. Bumble,-0.2037037037037037,0.1481481481481481
Oliver Twist,Mr. Losberne,-0.0317460317460317,0.0664451827242525
Oliver Twist,Mrs. Bedwin,-0.006060606060606,0.0209790209790209
Oliver Twist,Mrs. Maylie,0.0758928571428571,-0.0238095238095237
Oliver Twist,Mrs. Sowerberry,0.0,0.0
Oliver Twist,Nance,0.0584415584415584,-0.0079365079365079
Oliver Twist,Noah Claypole,0.1642857142857142,0.0606060606060606
Oliver Twist,Rose Maylie,0.0185185185185185,0.0142857142857142
Oliver Twist,The Artful Dodger,0.2378378378378378,0.0350877192982456
Oliver Twist,The Doctor,0.5,-0.0384615384615384
Rachel Gradgrind,Cecilia Jupe,-0.0184331797235023,-0.034037558685446
Rachel Gradgrind,Josiah Bounderby,0.0205128205128205,0.0208333333333333
Rachel Gradgrind,Louisa Bounderby,-0.0859538784067086,5.551115123125783e-18
Rachel Gradgrind,Stephen Blackpool,0.0006674082313681,0.019047619047619
Rose Maylie,Harry Maylie,-0.0023809523809524,-0.0219198790627361
Rose Maylie,Mr. Brownlow,-0.0408163265306122,0.0238095238095238
Rose Maylie,Mr. Giles,-0.1333333333333333,0.0
Rose Maylie,Mr. Losberne,0.0574468085106382,-0.0161943319838056
Rose Maylie,Mrs. Maylie,-0.005050505050505,0.0733333333333333
Rose Maylie,Nance,-0.0189324817518248,-0.0085734698737794
Rose Maylie,Oliver Twist,0.0142857142857142,0.0185185185185185
Stephen Blackpool,Josiah Bounderby,0.0541003252867659,-0.0458656330749354
Stephen Blackpool,Louisa Bounderby,-0.0133333333333333,0.0
Stephen Blackpool,Rachel Gradgrind,0.019047619047619,0.0006674082313681
Stephen Blackpool,The Old Woman,-0.0325,0.0455840455840455
Stephen Blackpool,Young Thomas,-0.125,0.0172413793103448
The Artful Dodger,Bill Sikes,0.1,0.0555555555555555
The Artful Dodger,Charley Bates,0.0858505564387917,0.0508474576271186
The Artful Dodger,Fagin,-0.0163043478260869,0.0040322580645161
The Artful Dodger,Oliver Twist,0.0350877192982456,0.2378378378378378
The Artful Dodger,The Jailer At The Dodger's Trial,-0.0833333333333333,0.0641025641025641
The Book-stall Keeper,Mr. Fang,-0.01875,0.1299999999999999
The Doctor,Oliver Twist,-0.0384615384615384,0.5
The Driver,Bill Sikes,-1.3877787807814457e-17,0.0666666666666666
The Gentleman In The White Waistcoat,Mr. Bumble,0.0,0.0
The Hump-backed Man,Mr. Losberne,0.0074074074074074,0.0156249999999999
The Jailer At The Dodger's Trial,The Artful Dodger,0.0641025641025641,-0.0833333333333333
The Labouring Man,Bill Sikes,-0.0277777777777777,0.0909090909090909
The Landlord Of The Cripples,Fagin,0.1651785714285714,-0.1666666666666666
The Magistrate With Spectacles,Mr. Bumble,0.1666666666666666,-0.0166666666666666
The Magistrate With Spectacles,Mr. Gamfield,0.0,0.0
The Magistrate With The Newspaper,Mr. Bumble,0.0,0.0
The Officer,Mr. Fang,0.0181818181818181,-0.0125
The Old Woman,Josiah Bounderby,0.0,0.0
The Old Woman,Stephen Blackpool,0.0455840455840455,-0.0325
The Old Woman,Thomas Gradgrind,0.0416666666666666,-0.0416666666666666
The Parish Apothecary's Apprentice,Mrs. Corney,0.1666666666666666,-0.1666666666666666
The Surgeon,Mrs. Thingummy,0.0256410256410256,-0.0454545454545454
The Tinker,Mr. Giles,-0.0833333333333333,0.0476190476190476
The Turnkey,Fagin,-0.0555555555555555,-0.1354166666666666
The Turnkey,Mr. Brownlow,0.0833333333333333,0.0
The Waiter,Mr. James Harthouse,0.0,0.0
Thomas Gradgrind,Bitzer,0.0805860805860806,0.0274725274725274
Thomas Gradgrind,Cecilia Jupe,-0.0307377049180327,0.0004638218923933
Thomas Gradgrind,Josiah Bounderby,0.0102751358695652,-0.0415441896923378
Thomas Gradgrind,Louisa Bounderby,-0.0636150921322023,-0.0359075617961094
Thomas Gradgrind,Mr. E. W. B. Childers,0.0241935483870967,0.0101010101010101
Thomas Gradgrind,Mr. Sleary,-0.0056689342403628,-0.009672619047619
Thomas Gradgrind,Mrs. Gradgrind,0.0,0.0
Thomas Gradgrind,The Old Woman,-0.0416666666666666,0.0416666666666666
Thomas Gradgrind,Young Thomas,0.075,0.0
Toby Crackit,Bill Sikes,0.0178571428571428,0.0664335664335664
Toby Crackit,Fagin,-0.0142857142857143,0.0909090909090909
Toby Crackit,Kags,0.0208333333333333,6.5307236742656274e-18
Toby Crackit,Mr. Chitling,-0.0476190476190476,-0.005
Young Thomas,Cecilia Jupe,0.0,0.0
Young Thomas,Josiah Bounderby,0.0,-0.021505376344086
Young Thomas,Louisa Bounderby,-0.0331429851080506,0.0102311481621826
Young Thomas,Mr. James Harthouse,-0.0613269095653919,0.0460940392447241
Young Thomas,Mrs. Sparsit,0.1066176470588235,-0.053125
Young Thomas,Stephen Blackpool,0.0172413793103448,-0.125
Young Thomas,Thomas Gradgrind,0.0,0.075
